,img,title,score,genre,running_time,synop,year,key_words
378,https://images.justwatch.com/poster/52899876/s592,당갈,8.4,"['드라마', '액션', '스포츠']",2시간 41분,"전직 레슬링 선수였던 ‘마하비르 싱 포갓(아미르 칸)’은 아버지의 반대로 금메달의 꿈을 이루지 못한 채 레슬링을 포기한다. 아들을 통해 꿈을 이루겠다는 생각은 내리 딸만 넷이 태어나면서 좌절된다. 그러던 어느 날, 두 딸이 또래 남자아이들을 신나게 때린 모습에서 잠재력을 발견하고 레슬링 특훈에 돌입한다. 사람들의 따가운 시선과 조롱에도 불구하고 첫째 기타(파티마 사나이 샤크)와 둘째 바비타(삼아 말호 트라)는 아버지의 훈련 속에 재능을 발휘, 승승장구 승리를 거두며 국가대표 레슬러로까지 성장해 마침내 국제대회에 출전한다.하지만 세계의 벽은 높기만 하고 끝없이 이어지는 슬럼프로 연이은 패배만 이어지는데… 인도를 넘어 전 세계적으로 흥행 기록을 이어가고 있는 당갈은 레슬링을 가리키는 힌디어다. 딸을 레슬링 선수로 키워낸 한 남자의 실화를 바탕으로 아미르 칸이 제작에 참여했으며, 엄격하지만 부성이 넘치는 아빠로 출연해 흥행 신화를 기록한 올해 최고의 화제작.",2016,"['사람', '남자', '아버지', '최고', '발견', '아이', '아들', '딸', '아빠', '재능', '기록', '선수', '파티', '불']"
379,https://images.justwatch.com/poster/177150506/s592,고블린 슬레이어,7.5,"['SF', '애니메이션', '액션', '판타지']",24분,"난 세상을 구하지 않는다. 고블린을 죽일 뿐이다. 변경의 한 길드에는 고블린 토벌만으로도 은 등급까지 오른 엄청난 존재가 있다. 모험자가 되어 처음으로 파티에 참여해 고블린 퇴치에 나섰다가 위기에 처한 여신관. 그리고 그것을 구한 자가 바로 고블린 슬레이어라 불리는 남자였다. 그 남자는 고블린 슬레이어라는 이름만큼 수단을 가리지 않고 계속해서 고블린만을 퇴치했다. 그 고블린 슬레이어에게 휘둘리는 여신관, 감사해하는 접수원, 그를 기다리는 소꿉친구인 소치기 소녀. 그리고 고블린 슬레이어의 소문을 들은 한 엘프가 어느 의뢰를 하기 위해 나타났다.",2018,"['친구', '남자', '소녀', '존재', '위기', '모험', '파티', '불']"
380,https://images.justwatch.com/poster/168430681/s592,복수는 나의 것,7.6,"['스릴러', '드라마', '액션', '범죄']",2시간 9분,선천성 청각 장애인 류에게 누나는 유일한 가족이다. 신부전증을 앓고 있는 누나는 병이 악화되어 신장을 이식하지 않으면 얼마 살 수 없다는 진단을 받는다. 누나와 혈액형이 달라 이식 수술이 좌절된 류는 장기밀매단과 접촉해 자신의 신장과 전재산 천 만원을 넘겨주고 누나를 위한 신장을 받기로 하지만 모든 것이 사기로 드러난다. 누나에게 맞는 신장을 찾기 위해 돈이 필요한 류는 애인이자 운동권 학생인 영미의 말에 아이를 유괴한다. 착한 유괴라고 류를 설득해 동진의 딸을 유괴하지만 이 사실을 알게 된 류의 누이는 스스로 목숨을 끊고 우연한 사건으로 아이마저 죽게 되는데...,2002,"['사건', '아이', '돈', '딸', '목숨', '형', '산', '신부', '병']"
381,https://images.justwatch.com/poster/250089982/s592,마이 리틀 포니 : 우정은 마법,7.6,"['SF', '코미디', '가족', '드라마', '애니메이션', '판타지', '음악']",22분,포니 트와일라잇 스파클과 다섯 명의 포니가 가까운 친구가 되면서 우정에 생긴 문제들을 함께 해결해 나가는 모험담을 그린 애니메이션,2010,"['친구', '해결', '모험', '우정']"
382,https://images.justwatch.com/poster/16035808/s592,로미오와 줄리엣,7.6,"['로맨스', 'Made in Europe', '드라마']",2시간 18분,"몬태규가의 로미오는 원수 집안인 캐플릿가의 가면파티에 몰래 갔다 우연히 아름다운 여인을 본다. 그녀에게 첫눈에 반한 로미오는 그녀가 바로 원수 캐플릿가의 딸이란 사실을 알고 놀란다. 하지만 그녀에게 끌리는 감정을 막을 수 없었던 그는 밤에 담장을 넘어 창가에서 그녀를 만난다.줄리엣 또한 로미오를 보고 사랑에 빠지고 이 둘은 신부님의 주례로 몰래 결혼식을 치르고 첫날밤을 보낸다. 그러나, 친구 머큐쇼와 싸움에 휘말린 로미오가 실수로 줄리엣의 사촌오빠인 티볼트를 죽이게 되면서 로미오는 쫓기는 몸이 된다. 그리고 이 둘은 비극적인 운명으로 치닷는다.",1968,"['사랑', '그녀', '친구', '운명', '딸', '밤', '결혼', '쇼', '여인', '감정', '싸움', '파티', '신부']"
383,https://images.justwatch.com/poster/185709359/s592,라그나로크,7.5,"['액션', '드라마', '판타지', '스릴러', 'SF']",47분,"노르웨이의 작은 마을에 이상한 일들이 일어난다. 따뜻한 겨울과 엄청난 폭우. 또 다른 종말이, 라그나로크가 다가오는 걸까. 너무 늦기 전에, 누군가 막아야만 한다.",2020,['마을']
384,https://images.justwatch.com/poster/185359485/s592,드래곤 길들이기 2,7.8,"['판타지', '액션', '애니메이션', '코미디', '가족']",1시간 42분,"바이킹과 드래곤이 친구가 되어 평화롭게 살아가는 버크섬. 청년이 된 히컵은 아버지 스토이크의 바람과는 달리  족장이 되는 것 보다 버크섬 밖의 더 넓은 세상을 보고 싶어한다.  그러던 어느 날, 신비로운 얼음대륙을 탐험하던 히컵과 투슬리스는 드래곤 사냥꾼들이 쳐놓은 덫에 걸리고,  드래곤들을 위협하는 강력한 어둠의 존재에 대해 알게 된다.  히컵과 투슬리스는 드래곤들의 평화를 위해  의문의 드래곤 군단과 맞서기로 결심하는데…",2014,"['친구', '아버지', '존재', '청년', '결심', '어둠', '위협', '드래곤', '의문', '섬']"
385,https://images.justwatch.com/poster/57291710/s592,위 베어 베어스: 곰 브라더스,7.9,"['코미디', '가족', '판타지', '애니메이션']",13분,"2015년 7월 Cartoon Network에서 방영을 시작한 애니메이션. 애니메이션 제작자인 다니엘 정의 웹툰 The Three Bare Bears를 원작으로 한다. 부모 없이 자란 곰 삼형제인 그리즐리와 판다, 아이스 베어가 샌프란시스코 베이 에어리어에서 사람들처럼 음식을 구매하고 사람들과 친구 관계를 맺거나 인터넷 상에서 유명해지기 위해 노력하는 등 사람들과 함께 지내기 위해 갖은 시도를 하면서 일어나는 일을 그린 작품이다. 그들의 목적은 그리즐리의 경우 더 많은 사람들과 친해지기, 판다는 여자친구 사귀기 정도. 하지만 캐릭터의 성격상 잘 될 것 같지가 않은데...",2015,"['사람', '친구', '여자', '아이', '원작', '음식', '형제', '정의', '성격', '부모', '형', '관계']"
386,https://images.justwatch.com/poster/9397399/s592,세일즈맨,7.7,"['스릴러', '드라마']",2시간 3분,"연극 ‘세일즈맨의 죽음’을 준비 중인 젊은 부부 ‘라나’와 ‘에마드’.  살고 있던 건물이 붕괴될 위기에 처하자  이전 세입자의 물건들이 남아 있는 기이한 느낌의 아파트로 이사를 간다.  하지만 남편 '에마드'가 집을 비운 어느 날, 그들의 삶이 송두리째 바뀌는 사건이 일어나는데...",2016,"['사건', '죽음', '위기', '남편', '준비', '이사', '부부', '물']"
387,https://images.justwatch.com/poster/244597901/s592,4월은 너의 거짓말,8.6,"['드라마', '코미디', '애니메이션', '음악', '로맨스']",22분,"어릴 적 신동 피아니스트라 불렸지만, 자신을 이끌던 어머니의 죽음으로 인한 트라우마로 몇 년 전부터 제대로 피아노를 칠 수 없게 된 14살 소년 아리마 코세이. 반쯤은 자포자기하고 그저 흘러가는 대로 살아가던 어느 날, 친구의 소개팅 자리에 들러리로 불려 나간 코세이는 그곳에서 개성 넘치는 소녀 바이올리니스트 미야조노 카오리와 만나게 된다. 자기 나름대로의 스타일로 콩쿠르 과제곡을 자유분방하게 연주하는 그녀와 교류하며 코세이의 무채색 일상은 큰 변화를 맞이하게 되는데…….",2014,"['그녀', '친구', '소녀', '소년', '죽음', '일상', '스타', '어머니', '자유', '불']"
388,https://images.justwatch.com/poster/92278747/s592,시간여행자,8.1,"['SF', '스릴러', '드라마', '범죄']",45분,"몇백년 후, 마지막으로 살아남은 인류는 자신들의 의식을 과거로 보낼 수 있는 기술을 개발한다. 21세기 사람들의 의식에 들어간 이 '시간여행자'들은 보통의 삶을 살면서 앞으로 닥쳐올 끔찍한 미래에서 인류를 지키기 위한 미션을 수행한다.",2016,"['사람', '시간', '여행', '과거', '미래', '마지막', '인류', '기술']"
389,https://images.justwatch.com/poster/249408539/s592,영 로열스,8.6,"['드라마', '로맨스']",45분,명문 기숙 학교 힐레르스카에서 새로운 삶을 시작하는 스웨덴의 빌헬름 왕자. 하지만 마음이 시키는 대로 산다는 건 그리 쉬운 일이 아니다. 왕실의 의무를 짊어진 왕자라면 더더욱.,2021,"['마음', '학교', '산', '명문']"
390,https://images.justwatch.com/poster/143372661/s592,추억은 방울방울,7.6,"['로맨스', '애니메이션', '드라마']",1시간 58분,"도쿄에서 태어나고 자란 탓에 농촌에 대한 동경을 가지고 있는 오카지마 타에코는 10일간의 여름 휴가를 이용해 형부의 고향인 야마가타로 여름휴가를 떠난다. 회사원 생활을 그만두고 귀농한 청년 토시오가 그녀를 마중 나간다. 그는 타에코에게 농촌의 모든 것을 가르쳐준다. 타에코는 그 곳 사람들과 어울리며 되살아나는 초등학교 5학년 때의 추억에 잠긴다. 돌아가기 하루 전 할머니에게 토시오와의 결혼을 제의 받고 혼란에 빠진 타에코는 토시오에게 그녀의 자의식이 막고 있던 어린 시절의 추억들에 대해 이야기한다. 돌아오는 기차 안에서 타에코는 자신이 진정 함께 있고 싶은 곳, 정말로 원하는 것이 무엇인지에 대해 생각하는데...",1991,"['사람', '그녀', '학교', '청년', '결혼', '회사', '혼란', '도쿄', '고향', '이용', '형', '여름']"
391,https://images.justwatch.com/poster/92265409/s592,베르사유,7.9,"['드라마', '역사', '로맨스', '전쟁', '다큐멘터리', '코미디', 'Made in Europe']",54분,2015년 11월 CANAL+에서 방영을 시작한 사극. 1667년 프랑스 왕국의 국왕 루이 14세는 선왕의 사냥 별장인 베르사유에 왕실의 위엄을 드높일 새로운 왕궁 베르사유 궁전을 짓기로 결심하고 이를 실행에 옮기기 위한 의지를 확고히 드러낸다. 그러나 파리를 중심으로 한 귀족 세력들은 국왕의 정책을 못마땅해하고 루이 14세의 권위에 도전하는 일련의 사건들이 일어난다. 루이 14세는 반항적인 귀족들을 국왕이 있는 베르사유로 불러들여 까다로운 궁중예법으로 그들을 속박하려 한다. 화려한 왕과 귀족들의 세계 이면에는 반역과 음모가 도사리고 있고 태양왕 루이 14세는 그 속에서 자신의 권위를 세우고 절대군주로 나아가고자 한다.,2015,"['사건', '책', '법', '결심', '음모', '왕국', '불', '땅', '도전', '파리', '프랑스']"
392,https://images.justwatch.com/poster/130390195/s592,봄밤,7.9,"['드라마', '로맨스']",47분,"긴 겨울을 지나 다시 찾아온 봄, 뜻밖의 사랑이 나른한 일상을 깨운다. 알 수 없는 이끌림과 묘한 떨림. 이게 다 봄바람 때문일까? 정인과 지호가 마주치고, 그들의 평온한 일상이 흔들린다. 진정한 사랑을 깨닫는 시간, 봄밤이 왔다.",2019,"['사랑', '시간', '일상', '밤']"
393,https://images.justwatch.com/poster/119921016/s592,오버로드,7.8,"['액션', 'SF', '판타지', '애니메이션']",23분,"가상 세계에서 현실처럼 플레이하는 체감형 게임, 통칭 DMMO-RPG의 전성기 2138년. 2126년에 발매된 《위그드라실》은 DMMO-RPG들 중에서도 방대한 맵과 엄청나게 높은 플레이어 자유도로 인해 국내에서 폭발적인 인기를 얻었고 DMMO-RPG의 붐을 일으킨 장본인이다.  그러나 12년이 지난 지금 조용히 서비스를 종료할 예정이었다. 위그드라실의 최강 마법사, 모몬가는 쓸쓸히 나자릭 지하대분묘에서 종료시간을 기다리고 있었다.  그러나 종료시간을 넘어도 로그아웃되지 않고, NPC들도 갑자기 의지를 가지기 시작하는데. 그의 앞에는 이제껏 본 적 없었던 이세계가 펼쳐지게 된다…!",2018,"['시간', '게임', '현실', '마법', '법', '최강', '형', '자유']"
394,https://images.justwatch.com/poster/245419283/s592,기묘한 이야기의 궁금한 이야기,7.5,['다큐멘터리'],21분,"출연진과 제작진이 들려주는 《기묘한 이야기 2》의 모든 것. 구상, 제작 비화부터 각 인물의 캐릭터 해석까지, 기묘한 세계의 늪으로 초대한다. ""스포일러 나갑니다!""",2017,"['인물', '물']"
395,https://images.justwatch.com/poster/158682049/s592,클라우스,8.2,"['코미디', '가족', '애니메이션', 'Made in Europe']",1시간 36분,공기도 인심도 꽁꽁 얼어붙은 마을. 활기 넘치는 젊은 우체부와 세상을 등지고 장난감을 만드는 목수. 작은 장난감 선물로 냉기가 사라질 수 있을까. 전혀 어울리지 않는 둘의 우정이 차디찬 세상에 온기를 불어넣는다. 《슈퍼배드》 작가의 산타 탄생 이야기.,2019,"['마을', '우정', '물', '산', '불']"
396,https://images.justwatch.com/poster/11371754/s592,자백,8,['다큐멘터리'],1시간 46분,"2012년 탈북한 화교 출신의 서울시 공무원 유우성씨가 국정원에 의해 간첩으로 내몰린다. 국정원이 내놓은 명백한 증거는 동생의 증언 ‘자백’이었다. 북쪽 나라의 괴물과 싸워온 전사들, 대한민국 국가권력의 심장부 국정원. 그런데 만약 그들이 거짓말을 하고 있다면? 의심을 품은 한 언론인 ‘최승호’ 피디가 움직였고, 2015년 10월 대법원은 유우성씨의 국가보안법 위반 혐의에 대해 무죄를 선고한다. 이것이 바로 ‘서울시공무원간첩조작사건’이다. 하지만 단지 이 사건만이었을까? 한국, 중국, 일본, 태국을 넘나드는 40개월간의 추적 끝에 스파이 조작 사건의 실체가 드러나는데… 믿을 수 없겠지만, 이것은 모두, 대한민국에서 지금 일어나고 있는, 실화다!",2016,"['사건', '동생', '법', '권력', '추적', '물', '일본']"
397,https://images.justwatch.com/poster/239818672/s592,나이트 스토커: 연쇄살인범을 추적하다,7.5,"['범죄', '다큐멘터리']",47분,"화려하게 빛나는 도시, 1985년 LA. 하지만 어둠이 내린 그곳은 무자비한 연쇄살인범의 무대가 된다. 그를 잡는 순간까지 결코 쉬지 않을 두 형사의 실화를 담은 시리즈다.",2021,"['시리즈', '살인', '형사', '도시', '무대', '어둠', '형', '빛']"
398,https://images.justwatch.com/poster/80267240/s592,레모니 스니켓의 위험한 대결,7.8,"['액션', '코미디', '드라마', '가족']",47분,"넷플릭스 오리지널 시리즈로 새롭게 태어난 세계적인 베스트셀러 [레모니 스니켓의 위험한 대결]. 갑작스런 화재로 부모님을 잃게 된 보들레어가의 세 남매 바이올렛, 클로스, 써니의 파란만장한 일대기를 그린다. 부주의한 실수로 인해 어딘가 수상쩍어 보이는 먼 친척 올라프 백작에게 맡겨지게 된 보들레어가 세 남매. 알고보니 올라프 백작은 세 남매의 유산을 가로채려는 검은 속내를 지니고 있는 사악한 인물이다. 올라프 백작의 각종 계략이 실패로 돌아가고 사악한 속내가 밝혀지게 되지만 그는 포기하지 않고 각종 이상한 변장으로 아이들과 다른 후견인들 앞에 나타나 끊임없이 괴롭힌다. 보들레어 세 남매는 올라프 백작의 온갖 권모술수의 위협을 피하는 한편 부모님의 죽음을 둘러싼 숨겨진 비밀의 단서를 찾게 된다.",2004,"['시리즈', '아이', '비밀', '죽음', '인물', '위협', '부모', '단서', '부모님', '물', '산']"
399,https://images.justwatch.com/poster/1503209/s592,아인,7.6,"['액션', '드라마', 'SF', '애니메이션', '판타지', '공포', '스릴러']",24분,"평범한 고등학교의 우등생이던 나가이 케이. 그는 불의의 사고로 인해 자신이 불사신인 아인이라는 사실을 알게되고, 살아오던 일상이 무너져버린다. 아인은 국가에서 수배령을 내려 포획하는데, 나가이 케이는 사실을 알고 도망을 시작한다.",2016,"['학교', '일상', '사고', '고등학교', '불']"
400,https://images.justwatch.com/poster/219919405/s592,소셜 딜레마,7.6,"['드라마', '다큐멘터리']",1시간 34분,"중독과 가짜 뉴스에 시달리는 현대사회. 실리콘 밸리 전문가들이 용기 내어 경고한다. 자신들의 창조물, 소셜 미디어를 주의하라고. 다큐멘터리와 드라마를 결합한 영화.",2020,"['영화', '물']"
401,https://images.justwatch.com/poster/182409272/s592,쿠로코의 농구,8.3,"['코미디', '애니메이션', '스포츠']",24분,"국 중학교 농구대회 3연패의 초 강호 테이코 중학교 농구부, 그 빛나는 역사 속에서도 10년에 한 명 나올 천재 다섯명이 함께한 세대가 기적의 세대라 불린다. 그리고 기적의 세대에는 천재 다섯 명이 인정하던 선수가 또 한 명, 환상의 식스맨이 있었다. 미국에서 귀국학 거친 파워플레이를 하는 고교생 카가미 타이가. 타이가가 입학한 세이린 고교에서 만난 너무도 평범한 소년 쿠로코테츠야는 농구를 잘하기는 커녕 이제 겨우 초짜에서 벗어난 수준 게다가 존재감 마저 없는 쿠로코에게 환멸을 느끼는 타이가. 하지만 쿠로코는존재감이 없는 걸 이용한 보이지 않는 패스 중계를 무기로 하는 기적의 세대 환상의 식스맨이었다! 타이가와 함께 타도 기적의 세대를 맹세하는 쿠로코인데.",2012,"['소년', '미국', '학교', '존재', '천재', '선수', '이용', '불', '빛', '중학교']"
402,https://images.justwatch.com/poster/210093637/s592,추격자,7.8,"['스릴러', '액션', '범죄']",2시간 5분,"출장안마소를 운영하는 전직 형사 중호. 최근 데리고 있던 여자들이 잇달아 사라지는 일이 발생하던 중 조금 전 나간 미진을 불러낸 손님의 전화 번호와 사라진 여자들이 마지막으로 통화한 번호가 일치함을 알아낸다. 연락이 두절된 미진을 찾아 헤매던 중 우연히 옷에 피가 묻은 영민과 마주치고, 추격 끝에 그를 붙잡는다. 실종된 여자들을 모두 죽였다는 충격적인 고백을 담담히 털어 놓는 영민에 의해 경찰서는 발칵 뒤집어진다. 공세우기에 혈안이 된 경찰은 미진의 생사보다는 증거를 찾기에만 급급해 하고, 미진이 살아 있다고 믿는 단 한 사람인 중호는 미진을 찾아 나서는데...",2008,"['사람', '여자', '경찰', '형사', '마지막', '충격', '발생', '손님', '형', '불']"
403,https://images.justwatch.com/poster/20764171/s592,제인 더 버진,7.8,"['코미디', '드라마']",42분,"순결 서약을 한 제인은 의료 실수로 인한 임신을 하게 되고, 그로 인해 자신의 장래 계획이 송두리째 바뀌게 될 운명에 처하게 된다.",2014,['운명']
404,https://images.justwatch.com/poster/248775224/s592,이 멋진 세계에 축복을!,7.9,"['SF', '액션', '애니메이션', '코미디', '판타지']",23분,"게임을 각별히 사랑하는 히키코모리 사토 카즈마의 인생은, 교통 사고 (!?)에 의해 어이 없게 막을 내렸다 ...... 내렸어야 했다. 하지만 깨어 여신을 자칭 미소녀 아쿠아는 말한다. ""응, 조금 괜찮은 이야기가 있는데.이 세계에 가지 않을래? 니가 좋아하는 단 하나의 물건만 은 가지고 가도 좋아"" ""...... 그럼, 너를 가지고 갈래!""",2016,"['사랑', '소녀', '인생', '게임', '사고', '물']"
405,https://images.justwatch.com/poster/245233366/s592,천원돌파 그렌라간,8.3,"['액션', '애니메이션', 'SF', '코미디', '드라마']",24분,"지하 마을(ジ?ハ村, Giha Village)은 땅 속으로 추정되는 공간으로, 많지 않은 수의 사람들이 사는 곳이다. 사람들은 이 폐쇄된 공간 안에서 돼지와 두더지를 섞은 듯한 뚱보두더지(ブタモグラ)라는 짐승을 길러 식량·의복의 재료 등으로 활용하며, 드릴을 써서 마을 이곳저곳에 구멍을 파서 마을을 확장한다. 이들이 지속적으로 구멍을 파야 하는 까닭은 간헐적으로 지진이 발생하여 확보했던 공간이 매몰되기 때문이다. 열네 살 소년인 시몬은 드릴로 구멍을 파는 데에 뛰어난 재주가 있어 지하 마을 촌장의 총애를 받지만 또래들로부터는 구멍을 파느라 지저분해진 모습 때문에 놀림을 당하기 일쑤이며, 매사에 자신 없는 태도를 갖고 있다. 어느날 그는 땅을 파던 도중에 드릴 모양의 자그마한 물체를 발견하고, 그것이 빛을 내는 것에 놀란다. 그는 그것이 가치 있는 물건이라고 생각해 실에 매어 목에 걸지만, 또래 여자 아이들은 이번에도 시몬이 기분 나쁜 물건을 갖고 있다며 놀림감으로 삼는다. 그 물건이 시몬에게 잘 어울린다고 칭찬해 주는 사람은 항상 시몬을 아우라고 부르며 시몬에게도 자신을 형으로 불러줄 것을 요구하는 혈기 왕성한 청년 카미나 뿐이다. 카미나는 마을 위를 덮고 있는 천장을 뚫으면 ‘지상’이라는 한없이 넓은 공간이 나온다고 주장하는 마을의 반골로, 천장은 선조 대대로 열지 못하도록 전해 내려오는 것이라고 주장하는 촌장과 늘 티격태격한다. 카미나가 또 천장을 뚫겠다고 소동을 부리다가 포박당한 채 감옥으로 쓰이는 동굴에 갇혀 있을 동안, 시몬은 여느 때와 다름 없이 땅을 파다가 드릴이 단단한 것에 부딪치는 것을 느끼고 주변을 파헤친다. 흙 밑에서 나온 것은 금속으로 된 거대한 얼굴이었고, 시몬은 깜짝 놀라 카미나를 찾아간다. 커다란 얼굴을 보여주겠다는 시몬의 말에 카미나는 포박을 끊고 동굴을 빠져나와 그를 따라가지만, 도중에 촌장에게 들켜 또다시 다툼을 벌인다. 촌장은 지상 따위는 새빨간 거짓말이라고 강변하지만, 카미나와 촌장의 다툼 도중에 갑자기 천장이 무너져내리며 집채만한 쇳덩어리가 마을 한가운데로 떨어진다.",2007,"['사람', '마을', '소년', '여자', '발견', '아이', '청년', '얼굴', '발생', '감옥', '형', '물', '불', '빛', '땅']"
406,https://images.justwatch.com/poster/19436383/s592,그레이스,7.7,"['범죄', '드라마', '스릴러']",44분,19세기 캐나다를 들썩이게 만든 살인범 그레이스. 정신과 의사 조던이 정신병으로 인한 사면을 검토하는 긴 여정을 시작한다. 부커상 수상자 마거릿 애트우드의 소설 원작.,2017,"['살인', '여정', '원작', '의사', '병']"
407,https://images.justwatch.com/poster/101081265/s592,Please Like Me,8.5,"['드라마', '로맨스', '코미디']",26분,여자친구와 헤어진 후 조쉬는 자신이 동성애자임을 깨닫게 된다. 지금은 전 여자친구인 클레어와 가장 친한 친구이자 하우스메이트인 톰의 지원으로 조쉬는 우울증과 싸우는 어머니를 도와야 하고 나머지 가족들은 그의 새로운 라이프스타일을 받아들여야 합니다.,2013,"['친구', '여자', '아들', '스타', '어머니']"
408,https://images.justwatch.com/poster/8664635/s592,가을의 전설,7.5,"['드라마', '서부', '전쟁', '로맨스']",2시간 13분,"대령 러드로우는 퇴역 후 알프레드, 트리스탄, 새뮤얼이라는 삼형제와 몬타나에서 살고 있다. 첫째인 알프레드는 성실하고 부지런한 모범생이었고, 둘째인 트리스탄은 강한 성격과 정렬적이며 남성적인 매력을 가지고 있었고, 막내 새뮤얼은 밝은 청년이었다.어느날 막내 새뮤얼은 매력적인 약혼녀 수산나를 고향으로 데리고 온다. 수산나는 보는 순간 알프레드와 트리스탄 역시 그녀에게 반해버린다. 그러나 제1차 세계대전이 발발해 세 형제는 모두 전쟁에 참가하나 새뮤얼은 적군의 총에 맞아 어이 없이 목슴을 잃게 되고, 알프레드는 불구가 된다. 동생을 지키지 못했다는 죄책감에 트리스탄은 바다로 떠나버린다. 그 후 알프레드와 수산나는 서로 사랑하게 되지만 어느날 트리스탄이 고향에 돌아오게 되고...",1994,"['사랑', '그녀', '청년', '책', '동생', '매력', '형제', '성격', '고향', '형', '산', '불', '바다']"
409,https://images.justwatch.com/poster/152783879/s592,두 교황,7.6,"['코미디', '드라마', '역사']",2시간 5분,"2005년 교황 요한 바오로 2세의 죽음으로 가톨릭 추기경들은 콘클라베를 위해 바티칸으로 모인다. 세번의 투표 끝에 보수적인 입장에서 가톨릭 신앙을 추구하는 강경파 라칭거가 교황 직위를 얻게 된다. 하지만 재임 기간 중 성직자들이 재단 소년들을 괴롭히고 바티칸의 기밀 유서가 유출되는 등 전무후무한 교회 스캔들에 휩싸인 라칭거는 자진해서 교황직을 내려놓고자 한다. 비슷한 시기, 스스로가 가진 마음의 짐 때문에 추기경직을 사퇴하려는 베르고글리오가 라칭거를 찾는다.",2019,"['마음', '소년', '죽음']"
410,https://images.justwatch.com/poster/11654274/s592,검은 미로,7.5,"['드라마', '범죄', '공포', '스릴러', 'Made in Europe']",55분,"벨기에의 외진 마을, 숲에서 목을 맨 여자의 시신이 발견된다. 그녀의 죽음에 얽힌 수많은 비밀, 기이한 숲의 그림자. 어쩌면 이 마을 전체가 거대한 미로일지도 모른다.",2017,"['그녀', '마을', '여자', '발견', '비밀', '죽음', '숲']"
411,https://images.justwatch.com/poster/32734171/s592,데빌맨 크라이베이비,7.6,"['SF', '애니메이션', '액션', '판타지', '공포']",25분,악령이 몸에 들어왔으나 인간의 마음을 잃지 않고 인류를 지키려 애쓰는 내용의 애니메이션 영화,2018,"['마음', '인간', '인류', '영화']"
412,https://images.justwatch.com/poster/186963004/s592,피케이: 별에서 온 얼간이,8.1,"['드라마', '코미디', '판타지', 'SF']",2시간 33분,"집(우주)으로 돌아갈 리모콘을 도둑 맞은 외계인 피케이(아미르 칸).  되찾을 수 있는 방법은 오직 신만이 알고 있다?  각종 종교 의식을 행하며 신을 찾아 헤매는데..  우리를 만든 신! 우리가 만든 신! 당신이 믿는 신은 누굽니까?  9월 3일, 신에 대한 발칙한 도발이 시작된다!",2014,"['우리', '방법', '우주', '법']"
413,https://images.justwatch.com/poster/133959516/s592,글로우: 레슬링 여인 천하,8,"['드라마', '코미디', '스포츠', 'Reality TV']",34분,1980년대의 LA. 볼품없고 사연 많은 여자들이 '레슬링 여인 천하 글로우'를 통해 링에서 당당히 거듭난다.  '오렌지 이즈 더 뉴 블랙' 팀의 새 야심작.,2017,"['여자', '여인']"
414,https://images.justwatch.com/poster/172167059/s592,아저씨,7.8,"['스릴러', '드라마', '액션', '범죄']",1시간 59분,불행한 사건으로 아내를 잃고 세상을 등진 채 전당포를 꾸려가며 외롭게 살아가는 전직 특수요원 태식. 찾아오는 사람이라곤 전당포에 물건을 맡기러 오는 사람들과 옆집소녀 소미뿐이다. 세상으로부터 버림받은 소미와 함께 보내는 시간이 많아지면서 태식과 소미는 서로 마음을 열며 친구가 되어간다.  그러던 어느 날 소미의 엄마가 범죄단체 연루되고 태식의 눈앞에서 소미가 납치되는데...,2010,"['사람', '사건', '친구', '소녀', '시간', '마음', '엄마', '아내', '납치', '요원', '물', '불']"
415,https://images.justwatch.com/poster/209587398/s592,노라가미,7.9,"['SF', '액션', '코미디', '판타지', '가족', '애니메이션']",24분,혼자 학교 화장실에 숨어 울고 있는 여학생. 동급생의 괴롭힘에 힘들어하고 있던 그녀는 화장실 벽에 “고민을 해결해드립니다”라고 쓰여진 장난 같은 낙서를 보고 자기도 모르게 전화를 건다. 희미한 희망과 함께 그녀 앞에 나타난 것은---?!! 지금은 보잘 것 없지만 곧 크게 될(?) 떠돌이 신 야토가 당신의 고민을 해결해드립니다!!! 단돈 5엔이면 오케이!! 지금 전화주세요~~!,2014,"['그녀', '돈', '학교', '힘', '해결', '희망', '혼자']"
416,https://images.justwatch.com/poster/177852258/s592,아픈 건 싫으니까 방어력에 올인하려고 합니다,7.5,"['SF', '애니메이션', '액션', '코미디', '판타지']",23분,"친구가 같이 하자는 말에 시작한 VRMMORPG. ‘메이플’이라는 이름으로 가상현실에 접속한 카에데는 뭐가 뭔지 하나도 몰라서, 스테이터스를 모두 VIT(방어력)에 투자하고 마는데……. 보통이라면 아무도 고르지 않은 방어 특화의 길. 하지만 그것이 메이플의 특이함과 맞물려 ‘절대방어’라는 스킬을 낳고, 어지간한 일로는 대미지가 1도 들어가지 않는 철벽의 최강 캐릭터를 탄생시켰다?! 순진무구한 온라인 게임 초보 메이플이 방어력에 올인하는 특이한 플레이를 하면서 벌어지는 웃기고, 신기하며, 가슴 후련한 재밌는 이야기.",2020,"['친구', '게임', '현실', '최강', '물']"
